
---------- Begin Simulation Statistics ----------
simSeconds                                   0.247463                       # Number of seconds simulated (Second)
simTicks                                 247463493795                       # Number of ticks simulated (Tick)
finalTick                                247463493795                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5907.24                       # Real time elapsed on the host (Second)
hostTickRate                                 41891579                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     760220                       # Number of bytes of host memory used (Byte)
simInsts                                   1150780887                       # Number of instructions simulated (Count)
simOps                                     1773383562                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   194809                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     300205                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       607569152                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     1116171560                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   33852                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    1103595544                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 95863                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            44270459                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         75697982                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11985                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          607230327                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.817425                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.416450                       # Number of insts issued each cycle (Count)
system.cpu1.toL2Bus.reqLayer0.occupancy    4122741465                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.reqLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.respLayer0.occupancy       611385                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.respLayer1.occupancy   3206775681                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.respLayer1.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.snoopLayer0.occupancy      6195798                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.snoopLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.snoop_filter.totRequests      6424223                       # Total number of requests made to the snoop filter. (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleRequests      3218394                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.totSnoops         8577                       # Total number of snoops made to the snoop filter. (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleSnoops         8577                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu_clk_domain.clock                       333                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l3.demandHits::cpu0.inst                    63                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu0.data                305906                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.inst                   125                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.data                 21601                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                    327695                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu0.inst                   63                       # number of overall hits (Count)
system.l3.overallHits::cpu0.data               305906                       # number of overall hits (Count)
system.l3.overallHits::cpu1.inst                  125                       # number of overall hits (Count)
system.l3.overallHits::cpu1.data                21601                       # number of overall hits (Count)
system.l3.overallHits::total                   327695                       # number of overall hits (Count)
system.l3.demandMisses::cpu0.inst                2456                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu0.data             1511342                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.inst                 484                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.data              633582                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                 2147864                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu0.inst               2456                       # number of overall misses (Count)
system.l3.overallMisses::cpu0.data            1511342                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.inst                484                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.data             633582                       # number of overall misses (Count)
system.l3.overallMisses::total                2147864                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu0.inst      198829305                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu0.data   113584809492                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.inst       45312642                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.data    50660350605                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total       164489302044                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu0.inst     198829305                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu0.data  113584809492                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.inst      45312642                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.data   50660350605                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total      164489302044                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu0.inst              2519                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu0.data           1817248                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.inst               609                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.data            655183                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total               2475559                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.inst             2519                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.data          1817248                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.inst              609                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.data           655183                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total              2475559                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu0.inst          0.974990                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu0.data          0.831665                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.inst          0.794745                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.data          0.967031                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.867628                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu0.inst         0.974990                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu0.data         0.831665                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.inst         0.794745                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.data         0.967031                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.867628                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu0.inst 80956.557410                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu0.data 75154.934814                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.inst 93621.161157                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.data 79958.632987                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::total    76582.736171                       # average overall miss latency in ticks ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.inst 80956.557410                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.data 75154.934814                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.inst 93621.161157                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.data 79958.632987                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::total   76582.736171                       # average overall miss latency ((Tick/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks              1358851                       # number of writebacks (Count)
system.l3.writebacks::total                   1358851                       # number of writebacks (Count)
system.l3.demandMshrHits::cpu0.data               169                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu1.inst                 4                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu1.data              1503                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::total                  1676                       # number of demand (read+write) MSHR hits (Count)
system.l3.overallMshrHits::cpu0.data              169                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu1.inst                4                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu1.data             1503                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::total                 1676                       # number of overall MSHR hits (Count)
system.l3.demandMshrMisses::cpu0.inst            2456                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu0.data         1511173                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.inst             480                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.data          632079                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total             2146188                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.inst           2456                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.data        1511173                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.inst            480                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.data         632079                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total            2146188                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu0.inst    182064156                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu0.data 103258285016                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.inst     41794130                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.data  46229887481                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total   149712030783                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.inst    182064156                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.data 103258285016                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.inst     41794130                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.data  46229887481                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total  149712030783                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu0.inst      0.974990                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu0.data      0.831572                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.inst      0.788177                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.data      0.964737                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.866951                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.inst     0.974990                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.data     0.831572                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.inst     0.788177                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.data     0.964737                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.866951                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu0.inst 74130.356678                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu0.data 68329.890103                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu1.inst 87071.104167                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu1.data 73139.413714                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::total 69757.183799                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu0.inst 74130.356678                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu0.data 68329.890103                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu1.inst 87071.104167                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu1.data 73139.413714                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::total 69757.183799                       # average overall mshr miss latency ((Tick/Count))
system.l3.replacements                        2266116                       # number of replacements (Count)
system.l3.CleanEvict.mshrMisses::writebacks        30334                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total          30334                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu0.data             90514                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::cpu1.data              1955                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                 92469                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu0.data          716886                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::cpu1.data          477486                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total             1194372                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu0.data  51648999966                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::cpu1.data  37205556867                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total    88854556833                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu0.data        807400                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::cpu1.data        479441                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total           1286841                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu0.data      0.887894                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::cpu1.data      0.995922                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.928143                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu0.data 72046.322520                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::cpu1.data 77919.681136                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 74394.373640                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu0.data       716886                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::cpu1.data       477486                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total         1194372                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu0.data  46755785765                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::cpu1.data  33946415952                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total  80702201717                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu0.data     0.887894                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::cpu1.data     0.995922                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.928143                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu0.data 65220.670741                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::cpu1.data 71094.055013                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 67568.732118                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu0.inst            63                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu0.data        215392                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.inst           125                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.data         19646                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total            235226                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu0.inst         2456                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu0.data       794456                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.inst          484                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.data       156096                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total          953492                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu0.inst    198829305                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu0.data  61935809526                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.inst     45312642                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.data  13454793738                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total  75634745211                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu0.inst         2519                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu0.data      1009848                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.inst          609                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.data       175742                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total       1188718                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu0.inst     0.974990                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu0.data     0.786708                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.inst     0.794745                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.data     0.888211                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.802118                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu0.inst 80956.557410                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu0.data 77960.024880                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.inst 93621.161157                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.data 86195.634340                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 79323.943159                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrHits::cpu0.data          169                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::cpu1.inst            4                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::cpu1.data         1503                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::total          1676                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.inst         2456                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.data       794287                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.inst          480                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.data       154593                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total       951816                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.inst    182064156                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.data  56502499251                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.inst     41794130                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.data  12283471529                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total  69009829066                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu0.inst     0.974990                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu0.data     0.786541                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.inst     0.788177                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.data     0.879659                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.800708                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.inst 74130.356678                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.data 71136.124916                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.inst 87071.104167                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.data 79456.841700                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 72503.329494                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu0.data              264                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::cpu1.data             1085                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                 1349                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.misses::cpu0.data            755                       # number of UpgradeReq misses (Count)
system.l3.UpgradeReq.misses::cpu1.data            195                       # number of UpgradeReq misses (Count)
system.l3.UpgradeReq.misses::total                950                       # number of UpgradeReq misses (Count)
system.l3.UpgradeReq.missLatency::cpu0.data       549117                       # number of UpgradeReq miss ticks (Tick)
system.l3.UpgradeReq.missLatency::cpu1.data      2269728                       # number of UpgradeReq miss ticks (Tick)
system.l3.UpgradeReq.missLatency::total       2818845                       # number of UpgradeReq miss ticks (Tick)
system.l3.UpgradeReq.accesses::cpu0.data         1019                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::cpu1.data         1280                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total             2299                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.missRate::cpu0.data     0.740922                       # miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.missRate::cpu1.data     0.152344                       # miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.missRate::total         0.413223                       # miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.avgMissLatency::cpu0.data   727.307285                       # average UpgradeReq miss latency ((Tick/Count))
system.l3.UpgradeReq.avgMissLatency::cpu1.data 11639.630769                       # average UpgradeReq miss latency ((Tick/Count))
system.l3.UpgradeReq.avgMissLatency::total  2967.205263                       # average UpgradeReq miss latency ((Tick/Count))
system.l3.UpgradeReq.mshrMisses::cpu0.data          755                       # number of UpgradeReq MSHR misses (Count)
system.l3.UpgradeReq.mshrMisses::cpu1.data          195                       # number of UpgradeReq MSHR misses (Count)
system.l3.UpgradeReq.mshrMisses::total            950                       # number of UpgradeReq MSHR misses (Count)
system.l3.UpgradeReq.mshrMissLatency::cpu0.data     17166017                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l3.UpgradeReq.mshrMissLatency::cpu1.data      4477623                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l3.UpgradeReq.mshrMissLatency::total     21643640                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l3.UpgradeReq.mshrMissRate::cpu0.data     0.740922                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.mshrMissRate::cpu1.data     0.152344                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.mshrMissRate::total     0.413223                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.avgMshrMissLatency::cpu0.data 22736.446358                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.avgMshrMissLatency::cpu1.data 22962.169231                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.avgMshrMissLatency::total 22782.778947                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l3.WritebackDirty.hits::writebacks      1638106                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total          1638106                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks      1638106                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total      1638106                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED 247463493795                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 94113.753723                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                      4886008                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                    2364420                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       2.066472                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       78000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks    8355.592157                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.inst      101.941525                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.data    55767.248093                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.inst       17.035434                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.data    29871.936516                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.084997                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.inst            0.001037                       # Average percentage of cache occupancy ((Ratio/Tick))
