
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067099                       # Number of seconds simulated (Second)
simTicks                                  67099398102                       # Number of ticks simulated (Tick)
finalTick                                 67099398102                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1963.17                       # Real time elapsed on the host (Second)
hostTickRate                                 34179183                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748060                       # Number of bytes of host memory used (Byte)
simInsts                                    254019501                       # Number of instructions simulated (Count)
simOps                                      437757410                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   129393                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     222985                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201262756                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273738                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1727                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188465                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   244                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388721                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311457                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                908                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201112122                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089882                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441570                       # Number of insts issued each cycle (Count)
system.l3.replacement_distribution::3.86547e+10-4.29497e+10       166421     12.58%     43.48% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::4.29497e+10-4.72446e+10       127743      9.66%     53.14% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::4.72446e+10-5.15396e+10       120963      9.15%     62.28% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::5.15396e+10-5.58346e+10       123892      9.37%     71.65% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::5.58346e+10-6.01295e+10       138658     10.48%     82.14% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::6.01295e+10-6.44245e+10       141857     10.73%     92.86% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::6.44245e+10-6.87195e+10        94406      7.14%    100.00% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::6.87195e+10-7.30144e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::7.30144e+10-7.73094e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::7.73094e+10-8.16044e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::8.16044e+10-8.58993e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.l3.replacement_distribution::total      1322507                       # A distribution over execution time of replacements (Unspecified)
system.l3.CleanEvict.mshrMisses::writebacks       139329                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMisses::total         139329                       # number of CleanEvict MSHR misses (Count)
system.l3.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l3.ReadExReq.hits::cpu0.data                68                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::cpu1.data                19                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                    87                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu0.data          265110                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::cpu1.data          264578                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total              529688                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu0.data  24679153143                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::cpu1.data  24629764914                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total    49308918057                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu0.data        265178                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::cpu1.data        264597                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total            529775                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu0.data      0.999744                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::cpu1.data      0.999928                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.999836                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu0.data 93090.238554                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::cpu1.data 93090.751741                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 93090.494889                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu0.data       265110                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::cpu1.data       264578                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total          529688                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu0.data  22869484168                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::cpu1.data  22823747237                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total  45693231405                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu0.data     0.999744                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::cpu1.data     0.999928                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.999836                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu0.data 86264.132503                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::cpu1.data 86264.720563                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 86264.426238                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu0.inst            31                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu0.data         28225                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.inst           103                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.data         29410                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total             57769                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu0.inst         1059                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu0.data       351538                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.inst          148                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.data       346970                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total          699715                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu0.inst     79072515                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu0.data  30084708510                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.inst     11236419                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.data  29783663856                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total  59958681300                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu0.inst         1090                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu0.data       379763                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.inst          251                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.data       376380                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total        757484                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu0.inst     0.971560                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu0.data     0.925677                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.inst     0.589641                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.data     0.921861                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.923736                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu0.inst 74667.152975                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu0.data 85580.245976                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.inst 75921.750000                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.data 85839.305577                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 85690.147131                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrHits::cpu0.inst            3                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::cpu1.inst           10                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::total            13                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.inst         1056                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.data       351538                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.inst          138                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.data       346970                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total       699702                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.inst     71782008                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.data  27685032093                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.inst      9676691                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.data  27415195446                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total  55181686238                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu0.inst     0.968807                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu0.data     0.925677                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.inst     0.549801                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.data     0.921861                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.923719                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.inst 67975.386364                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.data 78754.024012                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.inst 70120.949275                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.data 79013.158042                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 78864.554107                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu0.data              427                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::cpu1.data               27                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                  454                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.misses::cpu0.data              1                       # number of UpgradeReq misses (Count)
system.l3.UpgradeReq.misses::total                  1                       # number of UpgradeReq misses (Count)
system.l3.UpgradeReq.accesses::cpu0.data          428                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::cpu1.data           27                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total              455                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.missRate::cpu0.data     0.002336                       # miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.missRate::total         0.002198                       # miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.mshrMisses::cpu0.data            1                       # number of UpgradeReq MSHR misses (Count)
system.l3.UpgradeReq.mshrMisses::total              1                       # number of UpgradeReq MSHR misses (Count)
system.l3.UpgradeReq.mshrMissLatency::cpu0.data        22393                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l3.UpgradeReq.mshrMissLatency::total        22393                       # number of UpgradeReq MSHR miss ticks (Tick)
system.l3.UpgradeReq.mshrMissRate::cpu0.data     0.002336                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.mshrMissRate::total     0.002198                       # mshr miss rate for UpgradeReq accesses (Ratio)
system.l3.UpgradeReq.avgMshrMissLatency::cpu0.data        22393                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.avgMshrMissLatency::total        22393                       # average UpgradeReq mshr miss latency ((Tick/Count))
system.l3.WritebackDirty.hits::writebacks       542687                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.hits::total           542687                       # number of WritebackDirty hits (Count)
system.l3.WritebackDirty.accesses::writebacks       542687                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.WritebackDirty.accesses::total       542687                       # number of WritebackDirty accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED  67099398102                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 84325.677797                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                      2374559                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                    1420811                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       1.671270                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       78000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::writebacks    7060.439736                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.inst      215.150262                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.data    38622.652022                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.inst       13.319070                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.data    38414.116706                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::writebacks           0.071823                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.inst            0.002189                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.data            0.392890                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.inst            0.000135                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.data            0.390769                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.857805                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          98304                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                  245                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                 1963                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::2                32265                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                63831                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024                1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                   61754459                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                  61754459                       # Number of data accesses (Count)
system.l3.tags.set_misses_dist::samples       4201375                       # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::mean      2049.774059                       # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::gmean               0                       # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::stdev     1184.403059                       # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::0-63            64927      1.55%      1.55% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::64-127          65840      1.57%      3.11% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::128-191         65033      1.55%      4.66% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::192-255         67572      1.61%      6.27% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::256-319         65759      1.57%      7.83% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::320-383         65658      1.56%      9.40% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::384-447         66938      1.59%     10.99% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::448-511         66871      1.59%     12.58% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::512-575         64954      1.55%     14.13% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::576-639         65969      1.57%     15.70% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::640-703         65465      1.56%     17.26% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::704-767         66381      1.58%     18.84% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::768-831         64464      1.53%     20.37% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::832-895         65261      1.55%     21.92% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::896-959         65261      1.55%     23.48% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::960-1023        65685      1.56%     25.04% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1024-1087        65990      1.57%     26.61% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1088-1151        65146      1.55%     28.16% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1152-1215        64977      1.55%     29.71% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1216-1279        65772      1.57%     31.27% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1280-1343        64298      1.53%     32.80% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1344-1407        66157      1.57%     34.38% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1408-1471        63551      1.51%     35.89% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1472-1535        65693      1.56%     37.45% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1536-1599        64967      1.55%     39.00% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1600-1663        66081      1.57%     40.57% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1664-1727        65266      1.55%     42.13% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1728-1791        65473      1.56%     43.69% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1792-1855        65139      1.55%     45.24% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1856-1919        64811      1.54%     46.78% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1920-1983        65103      1.55%     48.33% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::1984-2047        65099      1.55%     49.88% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2048-2111        64841      1.54%     51.42% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2112-2175        65078      1.55%     52.97% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2176-2239        64713      1.54%     54.51% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2240-2303        66065      1.57%     56.08% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2304-2367        64892      1.54%     57.63% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2368-2431        66577      1.58%     59.21% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2432-2495        65931      1.57%     60.78% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2496-2559        65838      1.57%     62.35% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2560-2623        65109      1.55%     63.90% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2624-2687        66799      1.59%     65.49% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2688-2751        65191      1.55%     67.04% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2752-2815        65957      1.57%     68.61% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2816-2879        64650      1.54%     70.15% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2880-2943        65722      1.56%     71.71% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::2944-3007        64565      1.54%     73.25% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3008-3071        65508      1.56%     74.81% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3072-3135        65450      1.56%     76.37% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3136-3199        66593      1.59%     77.95% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3200-3263        65484      1.56%     79.51% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3264-3327        67630      1.61%     81.12% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3328-3391        66299      1.58%     82.70% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3392-3455        68124      1.62%     84.32% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3456-3519        65810      1.57%     85.89% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3520-3583        66768      1.59%     87.48% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3584-3647        64587      1.54%     89.01% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3648-3711        66417      1.58%     90.59% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3712-3775        65285      1.55%     92.15% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3776-3839        66447      1.58%     93.73% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3840-3903        65484      1.56%     95.29% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3904-3967        66156      1.57%     96.86% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::3968-4031        66321      1.58%     98.44% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::4032-4095        65523      1.56%    100.00% # Number of misses for this cache set. (Count)
system.l3.tags.set_misses_dist::total         4201375                       # Number of misses for this cache set. (Count)
system.l3.tags.indexing_policy.tagAccessHist::samples      6575949                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::mean  2050.298071                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::gmean            0                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::stdev  1184.549637                       # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::0-63       102294      1.56%      1.56% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::64-127       102723      1.56%      3.12% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::128-191       102538      1.56%      4.68% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::192-255       104643      1.59%      6.27% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::256-319       103083      1.57%      7.84% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::320-383       102755      1.56%      9.40% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::384-447       104314      1.59%     10.98% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::448-511       103742      1.58%     12.56% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::512-575       102208      1.55%     14.12% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::576-639       102482      1.56%     15.68% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::640-703       103078      1.57%     17.24% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::704-767       103302      1.57%     18.81% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::768-831       101354      1.54%     20.35% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::832-895       101832      1.55%     21.90% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::896-959       102619      1.56%     23.46% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::960-1023       102524      1.56%     25.02% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1024-1087       103146      1.57%     26.59% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1088-1151       101848      1.55%     28.14% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1152-1215       101904      1.55%     29.69% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1216-1279       102543      1.56%     31.25% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1280-1343       101224      1.54%     32.79% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1344-1407       102878      1.56%     34.35% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1408-1471       101095      1.54%     35.89% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1472-1535       102539      1.56%     37.45% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1536-1599       101866      1.55%     39.00% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1600-1663       102477      1.56%     40.56% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1664-1727       102348      1.56%     42.11% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1728-1791       102241      1.55%     43.67% # Histogram of set associative cache access per tag (Count)
system.l3.tags.indexing_policy.tagAccessHist::1792-1855       102435      1.56%     45.23% # Histogram of set associative cache access per tag (Count)
